"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","2011-08-30","2.2"," 1044"," 1143","0.0","0.0","0.0",,"28.3","17.2","   50","   50",,"6.3","7.6",,,,,,,"    1",,,,,,,,,,
"USW00013743","2011-08-31","1.5"," 1720"," 1719","0.0","0.0","0.0",,"28.9","17.8","  160","  160",,"4.5","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2011-09-01","2.8"," 1340"," 1340","0.0","0.0","0.0",,"27.8","18.9","  180","  180",,"6.3","7.2",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-09-02","2.6"," 0224"," 0223","4.1","0.0","0.0",,"26.1","20.0","   20","   30",,"5.8","6.7",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","2011-09-03","3.5"," 1125"," 1125","0.0","0.0","0.0",,"27.8","21.1","  170","  180",,"6.3","7.2",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","2011-09-04","3.8"," 2126"," 1356","0.0","0.0","0.0",,"30.6","22.8","  190","  170",,"6.3","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2011-09-05","3.8"," 2153"," 2157","34.5","0.0","0.0",,"28.9","18.3","  340","  310",,"10.7","12.5","    1",,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013743","2011-09-06","6.2"," 1103"," 1102","22.9","0.0","0.0",,"19.4","17.8","   50","   40",,"10.7","13.4","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-09-07","1.9"," 0024"," 0540","71.6","0.0","0.0",,"23.3","17.8","   30","  270",,"6.3","7.2","    1",,"    1",,,,,,,,"    1",,,,,,
"USW00013743","2011-09-08","3.6"," 1318"," 1734","35.3","0.0","0.0",,"26.1","21.7","   80","   20",,"8.0","9.8","    1",,"    1",,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-09-09","2.2"," 0145"," 0222","11.7","0.0","0.0",,"28.3","21.7","   40","   50",,"6.3","6.7","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-09-10","2.9"," 0945"," 1401","0.0","0.0","0.0",,"28.9","20.0","  320","  290",,"7.2","8.9","    1",,,,,,,,,"    1",,,,,,,
"USW00013743","2011-09-11","2.3"," 2153"," 2242","0.5","0.0","0.0",,"28.9","19.4","  340","  280",,"7.2","9.4","    1",,,,,,"    1",,,,,,"    1",,,,
"USW00013743","2011-09-12","1.6"," 1011"," 1010","0.0","0.0","0.0",,"28.3","18.3","  350","  340",,"6.3","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2011-09-13","2.6"," 1454"," 1335","0.0","0.0","0.0",,"28.3","18.3","  180","  180",,"6.3","8.0",,,,,,,,,,,,,,,,,
"USW00013743","2011-09-14","3.2"," 1956"," 1956","0.0","0.0","0.0",,"30.6","20.0","  340","  350",,"7.6","9.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2011-09-15","5.1"," 1746"," 1756","0.8","0.0","0.0",,"25.6","12.2","  350","  350",,"13.0","16.1","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-09-16","3.0"," 0849"," 1725","0.0","0.0","0.0",,"18.9","9.4","   10","   20",,"6.3","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2011-09-17","3.6"," 2121"," 1547","0.0","0.0","0.0",,"18.3","13.3","   70","   40",,"5.8","7.6",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-09-18","3.3"," 0502"," 1029","0.0","0.0","0.0",,"20.0","12.8","   30","   50",,"5.8","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2011-09-19","2.9"," 1451"," 1514","0.0","0.0","0.0",,"21.1","15.6","  150","  130",,"4.5","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2011-09-20","2.5"," 0821"," 0820","4.1","0.0","0.0",,"21.7","17.8","  210","  210",,"5.4","6.7","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-09-21","1.7"," 1736"," 0802","0.5","0.0","0.0",,"24.4","17.8","  160","  270",,"4.5","10.3","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-09-22","2.4"," 1346"," 0734","0.0","0.0","0.0",,"25.0","20.0","  170","  190",,"4.5","7.2","    1",,,,,,,,,"    1","    1",,,,,,
"USW00013743","2011-09-23","1.4"," 1244",,"24.6","0.0","0.0",,"22.2","20.0","  180",,,"3.6",,"    1",,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","2011-09-24","1.3"," 0633",,"0.0","0.0","0.0",,"24.4","18.9","  330",,,"4.0",,"    1",,,,,,,,,,,,,,,,
"USW00013743","2011-09-25","1.1"," 0623"," 0936","1.8","0.0","0.0",,"26.1","20.6","   30","   40",,"3.6","4.5","    1",,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","2011-09-26","1.9"," 1326"," 0949","0.0","0.0","0.0",,"26.7","21.1","  180","  200",,"4.5","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2011-09-27","1.9"," 1535"," 1833","0.3","0.0","0.0",,"25.6","20.6","  140","  140",,"5.4","6.3","    1",,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","2011-09-28","2.4"," 1922"," 1921","11.9","0.0","0.0",,"26.7","20.0","  250","  250",,"8.9","13.4","    1",,"    1",,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-09-29","3.1"," 1528"," 1527","0.0","0.0","0.0",,"25.6","16.7","  250","  250",,"8.9","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2011-09-30","3.9"," 1723"," 1722","0.0","0.0","0.0",,"24.4","16.1","  330","  330",,"10.3","11.6",,,,,,,"    1",,,,,,,,,,
"USW00013743","2011-10-01","5.5",,,"7.4","0.0","0.0",,"16.1","9.4","  320","  320",,"10.3","14.8",,,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-10-02","4.0",,,"4.6","0.0","0.0",,"11.1","7.2","  320","  310",,"8.9","11.6",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-10-03","1.6",,,"0.0","0.0","0.0",,"11.7","7.8","  250","  280",,"4.0","7.2",,,,,,,,,,,"    1",,"    1",,,,
"USW00013743","2011-10-04","3.6",,,"0.0","0.0","0.0",,"21.1","10.6","  340","  330",,"8.9","11.6",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-10-05","3.6",,,"0.0","0.0","0.0",,"23.3","11.7","  320","  310",,"7.6","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-06","2.5",,,"0.0","0.0","0.0",,"20.6","10.6","   20","  220",,"5.8","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-07","0.5",,,"0.0","0.0","0.0",,"23.9","10.6","  110","  110",,"4.5","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-08","0.9",,,"0.0","0.0","0.0",,"23.9","11.7","  190","  190",,"4.0","4.5",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-09","1.1",,,"0.0","0.0","0.0",,"25.6","11.7","  190","  200",,"3.6","4.5",,,,,,,,,,"    1",,,,,,,
"USW00013743","2011-10-10","0.8",,,"0.0","0.0","0.0",,"28.3","13.3","   70","   70",,"3.6","4.0",,,,,,,,,,"    1",,,,,,,
"USW00013743","2011-10-11","2.7",,,"0.0","0.0","0.0",,"21.7","16.7","   40","   50",,"5.8","6.7",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-10-12","4.7",,,"11.2","0.0","0.0",,"18.9","17.8","   70","   70",,"9.4","11.2",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","2011-10-13","2.8",,,"18.3","0.0","0.0",,"25.0","17.8","  140","  240",,"4.9","11.2","    1",,"    1",,,,,,,,"    1",,,,,,
"USW00013743","2011-10-14","4.1",,,"6.4","0.0","0.0",,"22.8","13.3","  220","  220",,"9.8","12.5",,,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-10-15","4.9",,,"0.0","0.0","0.0",,"21.7","10.0","  220","  230",,"11.2","16.1",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-16","5.4",,,"0.0","0.0","0.0",,"21.7","10.0","  200","  200",,"9.8","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-17","3.0",,,"0.0","0.0","0.0",,"20.6","13.9","  330","  330",,"8.9","10.3",,,,,,,,,,"    1",,,,,,,
"USW00013743","2011-10-18","2.2",,,"0.0","0.0","0.0",,"23.3","12.2","  110","   50",,"5.4","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-19","4.6",,,"12.7","0.0","0.0",,"21.1","16.1","   50","   50",,"11.6","13.9",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","2011-10-20","7.7",,,"0.0","0.0","0.0",,"20.0","11.1","  210","  210",,"13.0","16.5",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-10-21","4.0",,,"0.0","0.0","0.0",,"16.7","8.3","  340","  310",,"8.0","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-22","1.6",,,"0.0","0.0","0.0",,"16.7","8.3","  330","  330",,"5.8","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-23","1.9",,,"0.0","0.0","0.0",,"17.8","6.1","  180","  180",,"5.4","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-24","2.5",,,"3.3","0.0","0.0",,"19.4","9.4","  290","  300",,"7.6","10.3",,,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-10-25","3.3",,,"0.0","0.0","0.0",,"20.0","9.4","  330","  300",,"8.0","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-26","2.7",,,"0.3","0.0","0.0",,"20.0","11.1","  170","  170",,"7.2","8.0",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-10-27","4.0",,,"3.3","0.0","0.0",,"18.9","7.2","  340","  340",,"13.9","17.4",,,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-10-28","4.3",,,"2.0","0.0","0.0",,"11.1","5.0","   20","   10",,"7.6","10.7",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-10-29","6.7",,,"30.0","0.0","0.0",,"5.6","1.1","  340","  340",,"10.7","13.0",,,,"    1",,,,,,,"    1",,"    1",,"    1",,
"USW00013743","2011-10-30","2.9",,,"0.0","0.0","0.0",,"12.8","1.7","  330","  330",,"7.2","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2011-10-31","2.1",,,"0.0","0.0","0.0",,"13.3","2.2","  200","  210",,"6.3","7.6",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-11-01","2.4",,,"0.0","0.0","0.0",,"16.1","6.7","   60",,,"5.4",,,,,,,,,,,,,,,,,,
"USW00013743","2011-11-02","1.6",,,"0.0","0.0","0.0",,"15.6","5.0","  170","  180",,"4.0","4.5",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-03","2.5",,,"0.0","0.0","0.0",,"17.8","6.7","  200","  230",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-04","5.3",,,"0.0","0.0","0.0",,"15.0","6.7","   10","   10",,"10.3","13.0",,,,,,,"    1",,,"    1",,,,,,,
"USW00013743","2011-11-05","3.3",,,"0.0","0.0","0.0",,"11.7","3.3","   20","   30",,"8.0","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-06","1.8",,,"0.0","0.0","0.0",,"15.0","2.8","  220","  220",,"4.5","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-07","1.1",,,"0.0","0.0","0.0",,"19.4","4.4","  350","  350",,"5.4","6.3","    1",,,,,,,,,"    1",,,,,,,
"USW00013743","2011-11-08","1.3",,,"0.0","0.0","0.0",,"20.0","5.0","  190","  200",,"4.0","4.5",,,,,,,"    1",,,,,,,,,,
"USW00013743","2011-11-09","1.2",,,"0.0","0.0","0.0",,"17.8","5.6","  180","  160",,"4.5","5.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2011-11-10","3.5",,,"1.5","0.0","0.0",,"15.0","7.8","  350","  340",,"10.3","13.9",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-11-11","5.8",,,"0.0","0.0","0.0",,"10.0","3.3","  310","  280",,"11.6","17.0",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-12","3.9",,,"0.0","0.0","0.0",,"17.2","0.6","  200","  190",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-13","5.4",,,"0.0","0.0","0.0",,"17.8","6.7","  200","  200",,"10.3","14.8",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-14","5.7",,,"0.0","0.0","0.0",,"22.8","12.2","  210","  220",,"9.4","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-15","3.4",,,"0.0","0.0","0.0",,"20.0","13.9","  190","  210",,"7.2","9.8",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-11-16","2.8",,,"13.7","0.0","0.0",,"15.0","11.7","  350","  350",,"10.7","14.3","    1",,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","2011-11-17","5.5",,,"0.3","0.0","0.0",,"11.7","3.9","  320","  330",,"11.6","15.6",,,,,,,,,,,,,"    1",,,,
"USW00013743","2011-11-18","3.3",,,"0.0","0.0","0.0",,"8.9","1.1","  300","  360",,"9.4","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-19","4.3",,,"0.0","0.0","0.0",,"12.8","2.8","  200","  210",,"7.6","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2011-11-20","3.2",,,"0.5","0.0","0.0",,"18.3","10.0","  180","  200",,"6.3","7.6","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","2011-11-21","2.6",,,"1.8","0.0","0.0",,"17.8","10.0","   60","   60",,"6.7","7.2",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","2011-11-22","2.3",,,"14.0","0.0","0.0",,"16.1","10.0","  180","  180",,"5.8","6.7",,,,,,,"    1",,,"    1","    1",,"    1",,,,
"USW00013743","2011-11-23","6.2",,,"7.1","0.0","0.0",,"17.8","7.2","  350","  290",,"13.0","17.4","    1",,,,,,,,,"    1",,,"    1",,,,
